-	0	0	0	0	0	0	25	56	247	680	883	873	1417	1554	1828	3055	3690	3552	3581	4453	5165	7887	7513	9703	9458	11078	13736	16741	19293	21616	23241	29182	32271	37463	40968	44574	51289	59177	61129	72577	82188	76642	78702	84426	85208	85521	86338	88693	92318	92800	120090	104078	94200	92493	84397	84267	82863	79127	76806	79307	77704	71712	73412	76833	80325	84171	83355	84569	83314	79143	74796	63890	44952	17154	905	0	
C	59593067	69024855	74804317	0	0	73	79	90	1204094	1146173	1151473	1260480	1321496	1473620	1486528	1538487	1562486	1563769	2197433	2204984	2238212	2254120	2231677	2185932	2144599	2081048	2074595	2026150	2012504	2014315	2006881	1990752	1961652	1970409	1948535	1951788	1995286	2044376	2091878	2157638	2237245	2346030	2511446	2648959	2800417	2968812	3189127	3404683	3692749	3957234	5151850	5014246	4906883	5061208	5373759	5663025	6080835	6422930	6847870	7242452	7679752	8097473	8527454	9025101	9581414	10068180	10582565	11121431	11643041	12204664	12892763	13381623	13928070	14343880	14844859	13360087	
0	0	0	0	0	0	76021	70601	64060	58473	51914	54085	63024	72430	16333	20936	27918	30205	33032	38252	45210	55905	68765	82019	98354	115692	134160	156080	174971	194268	214478	227645	247226	262327	284249	283379	280555	287086	274623	281026	274748	273530	254435	242347	232617	209409	189664	176520	175115	155896	152516	156229	126944	118776	97170	88298	87711	84127	83895	84505	93091	94069	95201	100113	109322	103139	116456	120572	123186	128896	134696	134427	131687	125438	117704	122984	384896	
.	0	0	0	0	0	0	0	18	122	326	246	442	955	1518	1504	1641	2214	2985	2992	3771	4435	5215	6623	8688	10594	12551	14594	16610	19239	23988	27783	34772	38160	43493	51681	58939	64768	71740	87056	93637	103390	113904	125444	133384	139356	148184	163685	176091	188631	202770	267588	229136	202691	192375	198845	203151	214698	203420	199839	194309	191360	179309	175768	154372	154335	147167	141169	128678	114676	106861	96140	75127	51134	20651	1367	0	
@	31964385	27004543	25274330	16168	20599	554153	462477	400221	262082	212404	232353	264685	293715	1032645	1083546	1138460	1074624	1038429	1045331	1055518	1073760	1096575	1085146	1071156	1089650	1091286	1132734	1160436	1208034	1217101	1252557	1306923	1325161	1369436	1406822	1450597	1501753	1548117	1599660	1659263	1699787	1759416	1861209	1889396	1980299	2054911	2130000	2224170	2313232	2412434	3107040	2803000	2701815	2705763	2765839	2848038	2930340	3017971	3111439	3226478	3310723	3334565	3447880	3587034	3805152	3973851	4160990	4319344	4413999	4583901	4817956	4936094	5097875	5209125	5296952	8537178	
;	1371740	846518	850029	390704	441274	309545	312717	369400	169668	172759	176736	186902	205806	215896	236269	245890	237206	233843	237221	247882	253990	258461	268886	258392	267118	277231	297964	308727	332910	347035	356633	379902	415665	440166	465619	510058	555427	590771	632688	714134	752659	808783	872502	908889	971857	1015027	1065894	1133953	1179937	1245797	1583946	1490096	1445519	1488491	1530634	1570059	1623363	1655342	1823548	1913941	1977864	1987942	2022481	2094818	2164579	2235417	2315406	2345789	2347750	2373064	2361310	2306939	2280954	2195454	1588866	4876770	
6	0	0	0	0	0	32112	25056	25493	26923	24113	27029	33440	40323	43430	50232	56624	53604	52823	57928	65006	72175	82912	85642	95765	105334	116851	133183	142887	163492	165759	172871	188560	205911	217296	213866	227873	231635	239713	235621	237923	241317	246759	250255	255450	243009	240954	251854	271143	266612	277456	303890	285498	282337	270010	291125	285965	300926	311487	302525	310088	294797	297339	287399	277253	281022	288589	278679	281469	273426	275694	270583	250336	246058	208782	178135	619392	
A	0	0	0	1558424	1617229	1847296	1792655	1848891	1734959	1716959	1738152	1883611	1969995	1407303	1440997	1477305	1469191	1419913	1368078	1339694	1325850	1303220	1260933	1198511	1135717	1063199	1038092	1006750	970318	940572	915728	917564	905142	910827	920240	952001	1004185	1049241	1100334	1174909	1240731	1295789	1367116	1421573	1496788	1556098	1657637	1764456	1874260	1955778	2499599	2416360	2345986	2382452	2397312	2433897	2550841	2679695	2773900	2959644	3094915	3198042	3309370	3423551	3518690	3640091	3713995	3910834	4091103	4200937	4359407	4543849	4635927	4701784	4773450	6988398	
3	0	0	0	0	0	57448	58089	67471	83684	88537	87964	95162	100099	109764	121992	125257	115845	114175	317877	294446	281555	265128	239291	209841	189252	180811	168726	154662	150847	148805	153673	151287	151542	154659	157431	162629	171775	172771	176418	182932	196380	198061	221209	210036	215920	226119	250474	268013	268632	291759	295947	292219	301402	317094	343147	367205	383267	412112	440109	462034	485545	500758	528745	561408	509594	566975	576620	589689	604978	634765	615828	629898	610039	598996	608692	1552329	
#	21980	22147	22850	23616	25835	52279	55020	66508	74344	79903	89479	97678	108155	121662	140309	154725	172397	194994	215338	240398	270430	303244	346761	398681	456170	528867	604731	689616	791648	895780	1002315	1115889	1238167	1368314	1508832	1689851	1895910	2083891	2269294	2443895	2624933	2811934	3015232	3218073	3429644	3654009	3896698	4151896	4407258	4669680	4934978	5168271	5432196	5784749	6115623	6588529	6923010	7280303	7658253	8049729	8514477	8980764	9531218	10092189	10687328	11366788	12070963	12834770	13667230	14625620	15714763	16938835	18337204	19930931	21587767	23668965	
9	0	0	0	0	0	70	66	144	293	1538	3569	7310	12128	118666	137077	147787	155399	163876	188904	226409	260630	291490	310524	322208	358613	390169	419410	444071	472970	500202	529335	536882	555059	569451	572776	583209	608837	621649	625569	626418	617977	598768	613624	608923	596384	594421	603502	606848	638474	653453	731037	625283	602112	607450	395403	406509	408517	415609	383168	382967	382333	388090	397707	412768	424847	455339	464432	487716	511482	833138	829597	866506	874505	868126	834646	2170562	
+	869668	192024	192490	203956	230583	135186	139178	163931	191762	201038	204110	225490	239304	249588	265223	281896	244479	233364	233804	224960	232365	216772	192457	168858	153973	154086	134684	115896	103197	78875	53849	40771	28937	17591	8985	4956	3853	3030	3025	3467	3587	3862	4368	5020	5636	6393	7114	8095	9293	10637	15704	14446	15073	16357	18278	20071	22768	25497	26719	29509	31198	33170	36839	39311	42005	47419	54370	56465	59001	59916	57264	48195	33388	9693	3	0	
8	789339	315220	316303	0	0	172845	148213	154789	162646	163690	170838	194687	209519	124646	138818	155591	154556	156141	164918	174642	191899	202936	211273	214138	223509	230397	241060	244682	250898	262408	274491	286423	296213	308471	319014	333169	357575	373365	426777	442837	471573	511695	542882	558484	567850	588147	606825	635198	602469	621819	752834	660704	625023	619621	638533	645727	636725	633057	570939	572372	588199	585205	590370	587051	690372	735009	761197	778541	799953	664987	677902	679976	678449	654385	616400	1682194	
4	2169	37562	17150	259102	254743	34922	38542	48089	58757	70113	70888	70105	70293	78382	80010	86144	84264	79974	84656	86836	93736	98978	96142	92679	93880	97272	100216	106320	110297	113865	121026	126593	134563	137963	146794	147136	161302	171488	178863	185082	176871	175591	191286	192314	192633	201423	205111	203399	204326	208310	188346	182884	180080	180778	186030	172129	160832	155503	150220	146898	139913	127620	120004	111151	194633	204086	211394	223327	215257	215316	221519	211334	203670	188584	174280	643589	
)	0	0	0	0	0	81344	71853	78577	71623	68105	71622	89667	105995	113849	129453	143985	119911	124841	134481	140173	156506	173536	176356	181803	195339	238236	258081	260628	281694	285372	285837	289708	298098	290095	274618	271614	289616	264963	267053	268882	274069	279928	302783	288483	284922	284278	298226	309148	308286	328009	301929	292817	285308	285142	292967	306186	306907	296982	294036	285346	285729	271238	269622	259992	266971	267429	246050	227247	208236	183559	161740	128713	82110	35124	2126	0	
'	0	0	0	0	0	54	107	95	656	1196	1425	1724	2122	3056	3790	5773	5204	5279	5618	8060	8562	12119	10852	11986	13287	17506	22236	27153	28838	32026	36941	47797	49201	59340	62665	74032	78657	88894	98697	103019	111401	113989	122742	131536	131512	134169	142275	149598	150814	162242	147671	158296	160329	148888	153321	141986	136961	130619	133282	132135	131262	121250	119969	114436	116707	124968	116806	124225	107953	101432	79076	65075	41796	9544	150	0	
5	0	0	0	0	0	0	40	150	641	908	1190	1412	1669	2035	2513	3216	4677	5589	5526	6697	9525	12133	13170	17485	15478	16773	21159	24628	31079	34375	37076	45412	51230	58281	68549	74505	91717	98766	110998	136382	149286	153307	167946	188087	224479	243268	262623	281772	308238	331289	462793	418242	418000	428880	440952	466846	493273	503894	485436	524898	542901	549977	580164	600872	641324	667119	709194	740907	743146	780542	763352	749585	721207	661843	631753	2165707	
