0	0	0.00016	0.00016	0.00023	0.00028	0.00022	0.00018	0.00018	0.00011	0.00012	0.00015	0.00015	0.00015	0.00014	0.00010	0.00026	0.00009	0.00015	0.00012	0.00017	0.00017	0.00011	0.00015	0.00016	0.00015	0.00022	0.00020	0.00025	0.00027	0.00020	0.00015	0.00020	0.00028	0.00025	0.00023	0.00036	0.00027	0.00028	0.00021	0.00034	0.00043	0.00034	0.00034	0.00043	0.00030	0.00037	0.00038	0.00043	0.00053	0.00041	0.00059	0.00054	0.00048	0.00036	0.00043	0.00060	0.00060	0.00052	0.00039	0.00052	0.00060	0.00062	0.00039	0.00043	0.00047	0.00053	0.00049	0.00050	0.00049	0.00068	0.00052	0.00048	0.00046	0.00058	0.00054	0.00091	
C	0.01568	0.01550	0.01461	0.01423	0.01346	0.01257	0.01592	0.01497	0.01561	0.01666	0.01251	0.01404	0.01500	0.01512	0.01485	0.01293	0.01545	0.01504	0.01586	0.01581	0.01442	0.01556	0.01586	0.01629	0.01735	0.01586	0.01785	0.02182	0.02150	0.02279	0.02138	0.02251	0.02468	0.02516	0.02393	0.02347	0.02558	0.02796	0.02811	0.02802	0.02751	0.03008	0.03110	0.03217	0.03282	0.03216	0.03490	0.03768	0.03828	0.03957	0.04122	0.04397	0.04374	0.04437	0.04560	0.04403	0.04595	0.04539	0.04751	0.04721	0.04618	0.04895	0.05098	0.05119	0.05275	0.05153	0.05522	0.05874	0.05725	0.05744	0.05894	0.06200	0.06591	0.06601	0.07024	0.05307	
.	0.00057	0.00085	0.00082	0.00049	0.00063	0.00076	0.00058	0.00053	0.00057	0.00044	0.00048	0.00039	0.00044	0.00044	0.00032	0.00081	0.00050	0.00053	0.00046	0.00042	0.00064	0.00062	0.00057	0.00052	0.00046	0.00075	0.00068	0.00055	0.00030	0.00062	0.00090	0.00065	0.00068	0.00062	0.00047	0.00112	0.00087	0.00081	0.00057	0.00069	0.00095	0.00097	0.00069	0.00046	0.00054	0.00095	0.00092	0.00080	0.00064	0.00065	0.00162	0.00139	0.00102	0.00091	0.00080	0.00160	0.00118	0.00107	0.00073	0.00076	0.00137	0.00100	0.00086	0.00065	0.00065	0.00137	0.00095	0.00068	0.00069	0.00055	0.00122	0.00069	0.00047	0.00020	0.00016	0	
@	0.00373	0.00466	0.00419	0.00428	0.00346	0.00317	0.00419	0.00442	0.00471	0.00429	0.00280	0.00352	0.00381	0.00379	0.00384	0.00322	0.00370	0.00405	0.00406	0.00427	0.00295	0.00340	0.00380	0.00378	0.00405	0.00383	0.00419	0.00511	0.00459	0.00455	0.00463	0.00544	0.00538	0.00524	0.00555	0.00556	0.00656	0.00727	0.00624	0.00678	0.00659	0.00754	0.00760	0.00779	0.00845	0.00845	0.00948	0.01037	0.01129	0.01234	0.01294	0.01332	0.01448	0.01417	0.01560	0.01485	0.01530	0.01596	0.01509	0.01641	0.01457	0.01650	0.01669	0.01803	0.01902	0.01861	0.02014	0.02128	0.02147	0.02128	0.02144	0.02425	0.02569	0.02706	0.02944	0.02136	
;	0.00217	0.00236	0.00279	0.00279	0.00322	0.00309	0.00280	0.00263	0.00263	0.00231	0.00257	0.00282	0.00271	0.00230	0.00263	0.00303	0.00293	0.00263	0.00268	0.00271	0.00294	0.00299	0.00269	0.00271	0.00255	0.00285	0.00283	0.00250	0.00236	0.00266	0.00255	0.00213	0.00248	0.00255	0.00234	0.00262	0.00256	0.00215	0.00255	0.00279	0.00251	0.00250	0.00237	0.00269	0.00234	0.00271	0.00305	0.00311	0.00255	0.00316	0.00273	0.00315	0.00322	0.00328	0.00295	0.00287	0.00331	0.00338	0.00335	0.00293	0.00298	0.00296	0.00274	0.00311	0.00324	0.00293	0.00289	0.00289	0.00316	0.00296	0.00280	0.00276	0.00322	0.00263	0.00322	0.00319	
6	0.00070	0.00112	0.00125	0.00114	0.00186	0.00183	0.00159	0.00173	0.00139	0.00137	0.00139	0.00138	0.00144	0.00154	0.00119	0.00153	0.00165	0.00156	0.00145	0.00141	0.00162	0.00128	0.00137	0.00143	0.00139	0.00169	0.00156	0.00134	0.00125	0.00154	0.00178	0.00166	0.00144	0.00155	0.00150	0.00191	0.00160	0.00159	0.00122	0.00161	0.00159	0.00164	0.00156	0.00151	0.00141	0.00181	0.00156	0.00166	0.00151	0.00145	0.00219	0.00201	0.00189	0.00167	0.00162	0.00201	0.00183	0.00189	0.00146	0.00154	0.00193	0.00177	0.00138	0.00162	0.00143	0.00183	0.00185	0.00159	0.00140	0.00149	0.00183	0.00156	0.00127	0.00127	0.00122	0.00337	
A	0.02032	0.02292	0.02345	0.02260	0.02208	0.02251	0.02202	0.02180	0.02294	0.02204	0.02077	0.02153	0.02147	0.02138	0.02281	0.02166	0.02283	0.02327	0.02396	0.02326	0.02282	0.02405	0.02389	0.02466	0.02610	0.02450	0.02586	0.02625	0.02564	0.02588	0.02719	0.02658	0.02866	0.02794	0.02856	0.02870	0.02917	0.03148	0.03125	0.03056	0.03221	0.03133	0.03420	0.03430	0.03459	0.03377	0.03618	0.03768	0.03774	0.03953	0.04255	0.04340	0.04340	0.04472	0.04366	0.04390	0.04497	0.04592	0.04795	0.04665	0.04640	0.04901	0.04821	0.05030	0.05323	0.05170	0.05469	0.05377	0.05506	0.05610	0.05607	0.05879	0.06086	0.06051	0.06278	0.06318	
3	0.00012	0.00044	0.00034	0.00027	0.00043	0.00037	0.00036	0.00026	0.00042	0.00030	0.00033	0.00038	0.00031	0.00033	0.00025	0.00049	0.00050	0.00031	0.00032	0.00034	0.00041	0.00038	0.00031	0.00037	0.00030	0.00044	0.00037	0.00043	0.00054	0.00037	0.00039	0.00046	0.00044	0.00047	0.00046	0.00054	0.00057	0.00044	0.00054	0.00055	0.00059	0.00063	0.00063	0.00054	0.00046	0.00063	0.00053	0.00069	0.00087	0.00079	0.00098	0.00092	0.00078	0.00076	0.00087	0.00109	0.00078	0.00100	0.00071	0.00085	0.00095	0.00080	0.00079	0.00086	0.00092	0.00080	0.00105	0.00087	0.00079	0.00081	0.00092	0.00108	0.00102	0.00112	0.00112	0.00159	
#	0.00042	0.00049	0.00054	0.00057	0.00062	0.00068	0.00070	0.00069	0.00087	0.00090	0.00091	0.00091	0.00096	0.00106	0.00116	0.00121	0.00125	0.00133	0.00144	0.00154	0.00162	0.00169	0.00175	0.00183	0.00193	0.00218	0.00225	0.00241	0.00285	0.00312	0.00351	0.00367	0.00379	0.00432	0.00460	0.00507	0.00527	0.00558	0.00589	0.00636	0.00678	0.00710	0.00734	0.00773	0.00841	0.00939	0.01000	0.01081	0.01163	0.01270	0.01405	0.01480	0.01565	0.01623	0.01716	0.01817	0.01862	0.01930	0.02009	0.02144	0.02295	0.02373	0.02506	0.02640	0.02840	0.03146	0.03259	0.03424	0.03692	0.04101	0.04760	0.05022	0.05382	0.05958	0.06986	0.08753	
%	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001	0	0	0.00001	0.00001	0.00001	0	0.00001	0	0	0	0.00001	0.00002	0.00001	0.00001	0.00001	0.00001	0.00002	0.00002	0.00005	0.00004	0.00004	0.00001	0.00004	0.00004	0	0.00004	0.00009	0.00002	0.00004	0.00005	0.00006	0.00010	0.00004	0.00004	0.00001	0.00011	0.00004	0.00009	0.00014	0.00009	0.00011	0.00009	0.00004	0.00004	0.00007	0.00005	0.00007	0.00002	0.00009	0.00001	0.00002	0.00002	0.00005	0.00002	0.00006	0.00004	0	0.00004	0.00005	0.00001	0	
9	0.00078	0.00137	0.00132	0.00139	0.00128	0.00114	0.00122	0.00117	0.00100	0.00105	0.00107	0.00084	0.00092	0.00086	0.00071	0.00128	0.00114	0.00105	0.00106	0.00108	0.00101	0.00112	0.00114	0.00092	0.00092	0.00106	0.00111	0.00087	0.00092	0.00091	0.00116	0.00125	0.00100	0.00089	0.00112	0.00137	0.00116	0.00103	0.00129	0.00105	0.00155	0.00130	0.00116	0.00125	0.00117	0.00143	0.00123	0.00140	0.00121	0.00130	0.00175	0.00170	0.00141	0.00167	0.00151	0.00175	0.00148	0.00176	0.00159	0.00150	0.00138	0.00140	0.00146	0.00183	0.00162	0.00145	0.00169	0.00159	0.00138	0.00140	0.00150	0.00150	0.00155	0.00161	0.00201	0.00204	
+	0	0.00010	0.00016	0.00030	0.00034	0.00042	0.00033	0.00026	0.00022	0.00016	0.00026	0.00011	0.00025	0.00018	0.00021	0.00043	0.00031	0.00023	0.00028	0.00030	0.00039	0.00023	0.00021	0.00020	0.00025	0.00047	0.00041	0.00034	0.00032	0.00033	0.00048	0.00053	0.00060	0.00058	0.00052	0.00053	0.00052	0.00050	0.00054	0.00049	0.00062	0.00074	0.00071	0.00068	0.00057	0.00087	0.00070	0.00069	0.00074	0.00089	0.00144	0.00141	0.00100	0.00105	0.00102	0.00148	0.00105	0.00113	0.00087	0.00091	0.00119	0.00091	0.00085	0.00095	0.00106	0.00103	0.00111	0.00087	0.00100	0.00096	0.00109	0.00098	0.00103	0.00098	0.00087	0	
8	0.00001	0.00048	0.00049	0.00044	0.00044	0.00032	0.00052	0.00052	0.00054	0.00042	0.00036	0.00039	0.00042	0.00044	0.00047	0.00034	0.00047	0.00054	0.00057	0.00033	0.00047	0.00038	0.00041	0.00044	0.00042	0.00043	0.00060	0.00046	0.00053	0.00054	0.00052	0.00068	0.00049	0.00050	0.00060	0.00063	0.00070	0.00058	0.00068	0.00082	0.00071	0.00080	0.00079	0.00100	0.00076	0.00071	0.00084	0.00103	0.00119	0.00135	0.00112	0.00097	0.00140	0.00119	0.00144	0.00106	0.00127	0.00122	0.00107	0.00114	0.00098	0.00100	0.00129	0.00122	0.00112	0.00118	0.00125	0.00112	0.00132	0.00135	0.00129	0.00130	0.00141	0.00149	0.00141	0.00140	
4	0	0.00030	0.00048	0.00039	0.00062	0.00064	0.00053	0.00046	0.00052	0.00043	0.00033	0.00053	0.00039	0.00049	0.00049	0.00060	0.00065	0.00034	0.00063	0.00054	0.00066	0.00053	0.00069	0.00059	0.00046	0.00082	0.00060	0.00076	0.00069	0.00074	0.00119	0.00106	0.00086	0.00079	0.00092	0.00114	0.00100	0.00102	0.00095	0.00116	0.00145	0.00095	0.00124	0.00128	0.00118	0.00170	0.00141	0.00127	0.00140	0.00141	0.00215	0.00197	0.00172	0.00153	0.00173	0.00181	0.00167	0.00156	0.00159	0.00151	0.00185	0.00172	0.00159	0.00182	0.00137	0.00167	0.00151	0.00169	0.00137	0.00186	0.00172	0.00144	0.00145	0.00157	0.00196	0.00274	
)	0	0.00001	0.00005	0.00009	0.00009	0.00009	0.00021	0.00009	0.00009	0.00005	0.00007	0.00005	0.00007	0.00006	0.00004	0.00015	0.00009	0.00009	0.00009	0.00009	0.00009	0.00012	0.00010	0.00009	0.00006	0.00015	0.00011	0.00011	0.00017	0.00020	0.00023	0.00039	0.00027	0.00015	0.00015	0.00031	0.00026	0.00036	0.00014	0.00017	0.00044	0.00030	0.00028	0.00025	0.00036	0.00047	0.00043	0.00048	0.00039	0.00034	0.00073	0.00079	0.00052	0.00066	0.00060	0.00066	0.00069	0.00069	0.00055	0.00053	0.00049	0.00053	0.00063	0.00062	0.00052	0.00060	0.00063	0.00062	0.00052	0.00060	0.00055	0.00080	0.00062	0.00075	0.00038	0	
'	0	0	0.00001	0	0.00002	0.00004	0.00006	0.00001	0.00002	0.00002	0.00001	0.00002	0	0.00001	0.00001	0	0.00002	0.00004	0	0.00004	0	0	0	0	0.00004	0.00005	0	0.00001	0.00004	0.00002	0.00006	0.00010	0.00011	0.00007	0.00009	0.00011	0.00010	0.00010	0.00005	0.00009	0.00009	0.00011	0.00011	0.00020	0.00017	0.00022	0.00015	0.00011	0.00011	0.00028	0.00043	0.00038	0.00033	0.00027	0.00022	0.00032	0.00030	0.00030	0.00020	0.00026	0.00018	0.00020	0.00023	0.00025	0.00027	0.00021	0.00022	0.00022	0.00015	0.00006	0.00027	0.00026	0.00031	0.00018	0.00012	0	
5	0.00495	0.00771	0.00770	0.00670	0.00608	0.00587	0.00573	0.00629	0.00637	0.00593	0.00490	0.00530	0.00567	0.00573	0.00568	0.00529	0.00582	0.00606	0.00576	0.00653	0.00547	0.00593	0.00661	0.00677	0.00674	0.00605	0.00679	0.00682	0.00713	0.00805	0.00702	0.00748	0.00769	0.00828	0.00861	0.00691	0.00818	0.00899	0.00955	0.00926	0.00837	0.00999	0.00956	0.01058	0.01115	0.00907	0.01145	0.01214	0.01271	0.01394	0.01319	0.01492	0.01535	0.01538	0.01528	0.01471	0.01522	0.01608	0.01679	0.01656	0.01393	0.01594	0.01662	0.01753	0.01773	0.01684	0.01843	0.01811	0.01985	0.02081	0.01914	0.02085	0.02118	0.02109	0.02078	0.02685	
